id,pid,good,keymove,jump,costopall,wrap,created_at,updated_at,cochangescore,movetomouse,moveanimate
3649,349614343,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3650,349616395,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3651,349617947,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3652,349618747,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3653,349623862,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3654,349625264,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3655,349626967,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3656,349627067,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3657,349629610,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3658,349630094,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3659,349630144,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3660,349630230,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3661,349630461,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3662,349631013,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3663,349632495,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3664,349632890,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3665,349633141,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3666,349635223,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3667,349638049,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3668,349638133,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3669,349640891,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3670,349655547,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3671,349659647,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3672,349660093,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3673,349671248,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3674,349671984,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3675,349672122,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3676,349676926,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3677,349677592,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3678,349679464,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3679,349683995,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3680,349685045,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3681,349690528,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3682,349691342,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3683,349698216,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3684,349698769,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3685,349699622,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3686,349706215,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3687,349710882,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3688,349715106,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3689,349716519,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3690,349719054,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3691,349723460,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3692,349725180,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3693,349725356,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3694,349730607,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3695,349730972,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3696,349738517,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3697,349738910,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3698,349739551,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3699,349741007,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3700,349741303,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3701,349742502,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3702,349744809,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3703,349745975,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3704,349753464,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3705,349755781,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3706,349758509,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3707,349758897,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3708,349759972,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3709,349765380,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3710,349771315,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3711,349773280,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3712,349777256,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3713,349777675,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3714,349792045,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3715,349812083,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3716,349826157,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3717,349868863,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3718,349872573,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3719,349891780,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3720,349892580,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3721,349901783,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3722,349912733,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3723,349923806,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3724,349933511,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3725,349945847,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3726,349954765,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3727,349957098,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3728,349958894,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3729,349972154,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3730,349982234,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3731,349982996,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3732,349989285,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3733,349993310,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3734,349994591,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3735,349994705,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3736,349998282,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3737,350002731,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3738,350006015,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3739,350008667,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3740,350011879,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3741,350011997,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3742,350027982,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3743,350029116,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3744,350036076,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3745,350036985,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3746,350043687,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3747,350045135,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3748,350047949,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3749,350056838,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3750,350059456,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3751,350059874,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3752,350061181,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3753,350061352,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3754,350062225,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3755,350066361,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3756,350067246,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3757,350068627,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3758,350074815,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3759,350082055,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3760,350083897,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3761,350085371,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3762,350086958,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3763,350088132,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3764,350088180,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3765,350090108,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3766,350092943,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3767,350094801,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3768,350096658,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3769,350097366,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3770,350103013,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3771,350104194,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3772,350105416,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3773,350105586,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3774,350106861,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3775,350107409,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3776,350111842,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3777,350113474,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3778,350113605,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3779,350114606,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3780,350116898,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3781,350117319,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3782,350120117,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3783,350120970,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3784,350124374,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3785,350129339,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3786,350130141,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3787,350130231,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3788,350130471,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3789,350133905,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3790,350134072,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3791,350136404,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3792,350138105,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3793,350145495,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3794,350160039,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3795,350167084,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3796,350184601,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3797,350198651,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3798,350216594,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3799,350225435,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3800,350230119,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3801,350272141,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3802,350279740,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3803,350291077,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3804,350298570,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3805,350318738,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3806,350319377,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3807,350319667,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3808,350329731,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3809,350355218,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3810,350357064,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3811,350371718,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3812,350371796,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3813,350372164,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3814,350373178,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3815,350379214,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3816,350388277,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3817,350395324,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3818,350409586,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3819,350410899,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3820,350450685,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3821,350454800,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3822,350454877,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3823,350461016,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3824,350463757,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3825,350463786,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3826,350467386,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3827,350469095,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3828,350483035,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3829,350486235,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3830,350487466,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3831,350489011,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3832,350493914,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3833,350494771,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3834,350495141,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3835,350497072,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3836,350498270,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3837,350501512,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3838,350505978,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3839,350507086,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3840,350514111,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3841,350516198,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3842,350518127,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3843,350519001,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3844,350519727,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3845,350521083,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3846,350522691,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3847,350523394,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3848,350525521,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3849,350526588,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3850,350529594,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3851,350542940,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3852,350544599,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3853,350548436,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3854,350588685,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3855,350608475,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3856,350637033,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3857,350650318,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3858,350656678,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3859,350676163,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3860,350678043,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3861,350679890,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3862,350686823,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3863,350691415,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3864,350694189,,,,,,2020-02-24 22:06:20 UTC,2020-02-24 22:06:20 UTC,,,
3865,350700657,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3866,350710440,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3867,350716006,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3868,350722492,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3869,350724640,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3870,350727858,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3871,350735481,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3872,350742561,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3873,350744979,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3874,350749122,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3875,350755339,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3876,350759558,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3877,350763421,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3878,350770868,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3879,350781798,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3880,350782759,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3881,350783768,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3882,350784848,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3883,350785162,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3884,350785448,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3885,350792586,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3886,350793674,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3887,350815796,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3888,350816847,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3889,350817545,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3890,350817849,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3891,350825029,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3892,350832022,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3893,350832937,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3894,350835439,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3895,350841533,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3896,350846040,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3897,350852206,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3898,350859711,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3899,350860684,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3900,350867541,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3901,350869844,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3902,350872411,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3903,350880331,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3904,350890447,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3905,350900639,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3906,350900804,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3907,350901283,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3908,350901680,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3909,350902893,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3910,350904584,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3911,350908869,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3912,350909756,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3913,350915880,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3914,350920836,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3915,350952129,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3916,350962604,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3917,350966829,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3918,350976021,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3919,351001757,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3920,351017229,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3921,351017872,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3922,351037629,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3923,351041243,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3924,351044935,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3925,351059664,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3926,351063180,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3927,351066725,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3928,351075700,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3929,351080857,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3930,351085038,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3931,351089010,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
3932,351097773,,,,,,2020-02-24 22:06:21 UTC,2020-02-24 22:06:21 UTC,,,
